uuid;ts;iso_code;country;city;download_raster;download_vector
3bc127e9-e090-4d36-a283-b3e305255b8c;2025-04-10 20:47:30.000;CO;Colombia;Bogotá;;2025-04-10 20:48:33.000
c0da3236-1117-43d7-93c9-c0b24df302bd;2025-04-10 21:12:26.000;CO;Colombia;Bogotá;2025-04-10 21:13:18.000;2025-04-10 21:13:36.000
c0da3236-1117-43d7-93c9-c0b24df302bd;2025-04-10 21:12:52.000;CO;Colombia;Bogotá;2025-04-10 21:13:18.000;2025-04-10 21:13:36.000
c0da3236-1117-43d7-93c9-c0b24df302bd;2025-04-10 21:13:14.000;CO;Colombia;Bogotá;2025-04-10 21:13:18.000;2025-04-10 21:13:36.000
3851e3c6-313c-4669-aca1-ef846e3f64cb;2025-04-10 21:25:07.000;CO;Colombia;Bogotá;;2025-04-10 21:25:26.000
512db0ca-0aea-4752-b4e6-b16a3391519b;2025-04-11 00:22:17.000;CO;Colombia;Bogotá;;2025-04-11 00:22:56.000
512db0ca-0aea-4752-b4e6-b16a3391519b;2025-04-11 12:17:55.000;CO;Colombia;Bogotá;;2025-04-11 00:22:56.000
53aa1e34-2b02-4136-8244-9ac46bf8cc53;2025-04-11 15:40:37.000;JM;Jamaica;Kingston;;
53aa1e34-2b02-4136-8244-9ac46bf8cc53;2025-04-11 15:41:33.000;JM;Jamaica;Kingston;;
e5e8d418-9216-4bf8-b34b-dc60c5a813b5;2025-04-11 15:41:58.000;JM;Jamaica;Kingston;;
f7ebbced-a5e3-4bfb-a3b8-3e16cfc14b65;2025-04-11 17:09:00.000;JM;Jamaica;Kingston;;
042ea4d3-e35c-4597-a8b1-405c4962422b;2025-04-13 15:04:12.000;DE;Germany;Bielefeld;;
54e30ad7-a51f-4b60-826a-2402faa58ad9;2025-04-13 15:04:39.000;DE;Germany;Bielefeld;;
7f33578a-4d96-42c6-ab57-3411cbc946f2;2025-04-14 20:50:45.000;CO;Colombia;Neiva;;2025-04-14 20:51:05.000
d2d8a17e-cbbb-40ed-98ee-156e5749483a;2025-04-15 07:13:38.000;DE;Germany;Neu-Ulm;2025-04-15 07:20:59.000;2025-04-15 07:21:02.000
d2d8a17e-cbbb-40ed-98ee-156e5749483a;2025-04-15 07:13:38.000;DE;Germany;Neu-Ulm;2025-04-15 07:20:59.000;2025-04-15 07:22:32.000
d2d8a17e-cbbb-40ed-98ee-156e5749483a;2025-04-15 07:13:38.000;DE;Germany;Neu-Ulm;2025-04-15 07:22:29.000;2025-04-15 07:22:32.000
d2d8a17e-cbbb-40ed-98ee-156e5749483a;2025-04-15 07:13:38.000;DE;Germany;Neu-Ulm;2025-04-15 07:22:29.000;2025-04-15 07:21:02.000
fab4b7aa-9c98-436c-8e65-b48b20e8b4a1;2025-04-15 07:45:46.000;DE;Germany;Neu-Ulm;2025-04-15 07:49:31.000;2025-04-15 07:49:29.000
e888e162-0ba5-46c6-80a5-21eeb7a46e3e;2025-04-15 14:14:19.000;HN;Honduras;Tegucigalpa;2025-04-15 14:21:35.000;2025-04-15 14:21:25.000
e888e162-0ba5-46c6-80a5-21eeb7a46e3e;2025-04-15 14:14:19.000;HN;Honduras;Tegucigalpa;2025-04-15 14:21:09.000;2025-04-15 14:21:25.000
da262b86-fd1a-4bc1-ad2e-2c19496e54cb;2025-04-15 14:26:20.000;HN;Honduras;Tegucigalpa;2025-04-15 14:31:14.000;2025-04-15 14:31:21.000
33d2737c-612c-4a50-ae20-c69036dfc4c4;2025-04-17 07:50:05.000;IT;Italy;Bolzano;;2025-04-17 07:50:33.000
e4aac200-82f0-467c-97db-48673a21b223;2025-04-17 08:44:31.000;FI;Finland;Turku;2025-04-17 08:45:30.000;2025-04-17 08:45:27.000
7ca6d72c-672b-4fcb-9403-2588c627d8f8;2025-04-17 09:01:32.000;FI;Finland;Turku;2025-04-17 09:01:57.000;2025-04-17 09:01:54.000
44dc0d26-e50c-47b9-9d02-3d17ccb540db;2025-04-17 09:02:12.000;FI;Finland;Turku;2025-04-17 09:02:33.000;2025-04-17 09:04:25.000
44dc0d26-e50c-47b9-9d02-3d17ccb540db;2025-04-17 09:02:12.000;FI;Finland;Turku;2025-04-17 09:04:26.000;2025-04-17 09:04:25.000
44dc0d26-e50c-47b9-9d02-3d17ccb540db;2025-04-17 09:02:12.000;FI;Finland;Turku;2025-04-17 09:02:33.000;2025-04-17 09:02:32.000
44dc0d26-e50c-47b9-9d02-3d17ccb540db;2025-04-17 09:02:12.000;FI;Finland;Turku;2025-04-17 09:04:26.000;2025-04-17 09:02:32.000
43ba2b5e-016f-47da-83ec-0cafb0c9de41;2025-04-17 09:11:58.000;FI;Finland;Turku;2025-04-17 09:12:29.000;2025-04-17 09:12:27.000
c61909a6-a79a-4190-aa50-0051c6446b26;2025-04-17 12:23:07.000;DE;Germany;Berlin;;
ee5ad8c8-0a5c-450d-ac04-b7d0f3d0200e;2025-04-17 12:24:14.000;DE;Germany;Berlin;2025-04-17 12:24:39.000;
69e4dd1a-02d5-4b84-99b5-50f11d20a3e1;2025-04-21 04:19:56.000;PH;Philippines;Lucena City;;
43ba2b5e-016f-47da-83ec-0cafb0c9de41;2025-04-21 09:59:27.000;FI;Finland;Turku;2025-04-17 09:12:29.000;2025-04-17 09:12:27.000
167df4b6-691c-4a71-9b41-6ad7754ea3d1;2025-04-21 18:34:15.000;MA;Morocco;None;2025-04-21 18:35:03.000;2025-04-21 18:34:54.000
8bbf11e3-536c-4cfc-af7f-e68854998f3b;2025-04-23 09:52:06.000;DE;Germany;Emmendingen;;2025-04-23 09:52:34.000
075a4cc4-68db-444d-9bbc-d3afdca755da;2025-04-23 10:00:05.000;DE;Germany;Berlin;;
32c693f5-4994-4ca8-9cde-8971b9d7bbfb;2025-04-23 12:47:52.000;DE;Germany;Berlin;;
5cf2a11a-25df-4271-b57f-c8ab98ab92d1;2025-04-23 14:27:41.000;CO;Colombia;Bogotá;2025-04-23 15:34:31.000;2025-04-23 14:28:11.000
0865830c-0efc-43e2-b515-53b4b2c898a3;2025-04-23 15:35:59.000;CO;Colombia;Bogotá;2025-04-23 15:39:18.000;2025-04-23 15:39:12.000
e9f88cce-97a7-482c-a2df-4a0bf5b4f421;2025-04-23 18:03:12.000;CO;Colombia;Bogotá;;2025-04-23 18:03:52.000
e9f88cce-97a7-482c-a2df-4a0bf5b4f421;2025-04-23 18:03:12.000;CO;Colombia;Bogotá;;2025-04-23 18:03:35.000
a23cac48-4348-4f8b-9484-d68164fbb0d4;2025-04-23 21:01:24.000;CO;Colombia;Bogotá;;2025-04-23 21:03:08.000
2842f2bb-6105-4b3b-bc2e-14a582fdfac6;2025-04-24 05:34:13.000;GB;United Kingdom;None;;
896238b0-3a1f-4d21-954d-7b9417f93cc5;2025-04-24 13:14:17.000;TR;Türkiye;Istanbul;;
8161562a-4e0c-46a4-a17d-91c4101d2f1e;2025-04-24 14:50:23.000;HN;Honduras;Tegucigalpa;;
8161562a-4e0c-46a4-a17d-91c4101d2f1e;2025-04-24 14:50:47.000;HN;Honduras;Tegucigalpa;;
0888c8ea-f0aa-4f27-b79d-c19b7ef49682;2025-04-24 16:43:54.000;DE;Germany;Heidelberg;;
ba558f25-7b2d-453e-9d7d-5531d2d5bb4b;2025-04-24 16:47:50.000;DE;Germany;Heidelberg;2025-04-24 16:48:20.000;2025-04-24 16:55:22.000
ba558f25-7b2d-453e-9d7d-5531d2d5bb4b;2025-04-24 16:47:50.000;DE;Germany;Heidelberg;2025-04-24 16:48:20.000;2025-04-24 16:55:46.000
20df5312-20bc-45a8-9c1d-3c42d59b6595;2025-04-24 16:49:35.000;DE;Germany;Heidelberg;2025-04-24 16:50:07.000;
5b5c72d8-546d-4125-b6ed-0fe5cfcd5414;2025-04-24 16:53:37.000;DE;Germany;Heidelberg;2025-04-24 16:54:04.000;2025-04-24 16:54:00.000
7878393e-a953-4e29-96f0-31008411da86;2025-04-25 14:07:58.000;PH;Philippines;Paranaque City;;
9dfbef8b-bd33-4d89-bddc-a2f35b428957;2025-04-26 11:42:54.000;FR;France;Toulouse;;
b3308120-82ea-4206-9584-7616c2a65f19;2025-04-27 02:44:49.000;PH;Philippines;Cebu City;;
12ac0893-b834-4ed6-b700-23821ec74a85;2025-04-27 19:27:56.000;IT;Italy;Rome;;
3e0beacf-0d53-486d-9fb5-2175bb9f53fc;2025-04-28 07:39:01.000;PH;Philippines;Manila;;
59588b36-bb85-4322-92c3-6d5a10215f2f;2025-04-29 06:33:50.000;SO;Somalia;Hargeisa;;2025-04-29 06:34:31.000
68c86693-9489-4e7f-a8e1-0a1bf7039f13;2025-04-29 06:34:32.000;SO;Somalia;Hargeisa;;2025-04-29 06:38:51.000
68c86693-9489-4e7f-a8e1-0a1bf7039f13;2025-04-29 06:34:32.000;SO;Somalia;Hargeisa;;2025-04-29 06:53:32.000
68c86693-9489-4e7f-a8e1-0a1bf7039f13;2025-04-29 06:34:32.000;SO;Somalia;Hargeisa;;2025-04-29 06:35:03.000
13100074-8855-444d-9ce0-4f5de8b672c6;2025-04-29 06:38:47.000;SO;Somalia;Hargeisa;;
ace3a6eb-5e4d-45f2-bf44-adabf23d2c28;2025-04-29 06:41:11.000;SO;Somalia;Hargeisa;;2025-04-29 06:42:11.000
ace3a6eb-5e4d-45f2-bf44-adabf23d2c28;2025-04-29 06:41:11.000;SO;Somalia;Hargeisa;;2025-04-29 06:41:40.000
40a5f961-289e-4b8c-8198-5ca4f4091baf;2025-04-29 07:07:24.000;SO;Somalia;Hargeisa;;2025-04-29 07:07:51.000
2a9e3c6c-c084-43e0-b955-eb729840a0df;2025-04-29 07:27:05.000;SO;Somalia;Hargeisa;;2025-04-29 07:27:56.000
7c9843b9-d966-4665-a2f1-27e91169900f;2025-04-29 08:29:36.000;PL;Poland;Lodz;2025-04-29 08:31:14.000;2025-04-29 08:30:24.000
0c4a8246-5089-494c-ad72-20f22a09bcd5;2025-04-29 13:14:22.000;BR;Brazil;Curitiba;;2025-04-29 13:15:50.000
12d976dd-2004-4a48-97ba-d4e446b3ad56;2025-04-29 13:36:47.000;BR;Brazil;Curitiba;;2025-04-29 13:43:40.000
d0ebb6f6-b9b6-43f0-b1a6-de14f796490d;2025-04-29 13:48:31.000;BR;Brazil;Curitiba;;2025-04-29 13:49:43.000
a0fac5aa-7f82-4937-a750-fd7ad0f648da;2025-04-29 13:55:11.000;BR;Brazil;Curitiba;;2025-04-29 13:56:25.000
6d88021c-f52c-4087-869b-d695601ab0d4;2025-04-29 14:07:47.000;BR;Brazil;Caçador;;2025-04-29 14:08:41.000
52992d29-4128-406d-91e5-f3833d6e2d29;2025-04-29 14:11:01.000;BR;Brazil;Curitiba;;2025-04-29 14:17:38.000
436ffe12-f3ec-4c83-9369-9985717d1dab;2025-04-29 14:19:34.000;BR;Brazil;Caçador;;2025-04-29 14:21:26.000
b90c2654-fd4c-4c1f-b670-1c09dc40e3e0;2025-04-29 17:32:33.000;PH;Philippines;Caloocan City;;
5067ed2e-d438-4610-805f-f254d198c862;2025-04-29 17:33:30.000;PH;Philippines;Caloocan City;;
b2b8798d-7e67-4a5c-ba35-469027ecdf5a;2025-04-30 02:54:36.000;PH;Philippines;Manila;;
79d8d71b-5013-490a-a00a-90395923fe0a;2025-04-30 15:45:36.000;SG;Singapore;Singapore;;
68c86693-9489-4e7f-a8e1-0a1bf7039f13;2025-04-30 22:09:07.000;SO;Somalia;Hargeisa;;2025-04-29 06:38:51.000
68c86693-9489-4e7f-a8e1-0a1bf7039f13;2025-04-30 22:09:07.000;SO;Somalia;Hargeisa;;2025-04-29 06:53:32.000
68c86693-9489-4e7f-a8e1-0a1bf7039f13;2025-04-30 22:09:07.000;SO;Somalia;Hargeisa;;2025-04-29 06:35:03.000
86dd890a-c002-48df-8ed2-ef864f842758;2025-05-01 16:59:59.000;HN;Honduras;San Pedro Sula;2025-05-01 17:00:44.000;2025-05-01 17:00:48.000
e7493078-7175-42d3-a964-c4e19c94f002;2025-05-01 17:04:22.000;CO;Colombia;Medellín;2025-05-01 17:07:27.000;
79ccabce-ec0b-4812-afe1-cb27664ca70d;2025-05-01 17:13:57.000;CO;Colombia;Pereira;2025-05-01 17:14:12.000;2025-05-01 17:19:05.000
c11fb184-004a-48c0-8916-2e7d721e7695;2025-05-01 17:16:00.000;HN;Honduras;San Pedro Sula;2025-05-01 17:16:20.000;2025-05-01 17:16:22.000
8a8634f4-c3a4-4d92-8515-3dbdd6defcdb;2025-05-01 17:24:55.000;HN;Honduras;San Pedro Sula;;2025-05-01 17:26:55.000
8a8634f4-c3a4-4d92-8515-3dbdd6defcdb;2025-05-01 17:24:55.000;HN;Honduras;San Pedro Sula;;2025-05-01 17:25:38.000
7aea21c9-9b9a-494d-83b5-72bffde0ea43;2025-05-01 17:28:02.000;HN;Honduras;Tegucigalpa;;2025-05-01 17:28:21.000
8047a36f-b558-46ba-85fc-0efd762ce574;2025-05-01 17:28:50.000;HN;Honduras;San Pedro Sula;;2025-05-01 17:30:18.000
30901ccb-0ed0-4057-b2cf-407cc80c19fb;2025-05-01 17:37:39.000;HN;Honduras;San Pedro Sula;2025-05-01 17:40:29.000;
30901ccb-0ed0-4057-b2cf-407cc80c19fb;2025-05-01 17:37:39.000;HN;Honduras;San Pedro Sula;2025-05-01 20:02:47.000;
f165d8c4-c77e-4694-ae5f-b74db2102531;2025-05-01 17:37:50.000;HN;Honduras;San Pedro Sula;2025-05-01 22:09:57.000;2025-05-01 22:13:09.000
f165d8c4-c77e-4694-ae5f-b74db2102531;2025-05-01 17:37:50.000;HN;Honduras;San Pedro Sula;2025-05-01 22:10:10.000;2025-05-01 22:13:09.000
a297a86a-d549-436d-9950-ffc820bebfa9;2025-05-01 20:09:36.000;HN;Honduras;San Pedro Sula;;2025-05-01 20:10:47.000
1bdf846a-a887-44e3-bbfa-96d6c1d02193;2025-05-01 21:37:16.000;HN;Honduras;San Pedro Sula;;2025-05-01 21:40:02.000
79acc171-c021-4e97-801d-977e97a111aa;2025-05-01 22:11:56.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:12:11.000
61b6dd03-943c-4fed-bcb9-2ecc58f25ce8;2025-05-01 22:12:35.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:12:45.000
197460b1-6e57-4917-897e-e4cd1a49886b;2025-05-01 22:13:21.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:13:32.000
7882397c-235b-4164-a773-91e3019e31d7;2025-05-01 22:16:06.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:16:17.000
4bbff13c-51c2-4dba-b24d-d3a9dc856983;2025-05-01 22:16:38.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:16:51.000
5d6871e7-d227-4e1b-ac89-a3c5f3e81b7e;2025-05-01 22:17:12.000;HN;Honduras;San Pedro Sula;2025-05-02 00:25:48.000;2025-05-01 22:17:27.000
c6225531-9d86-455f-abaf-b83e6a1f5df5;2025-05-01 22:17:33.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:17:56.000
fa22c1f2-2363-4e16-88aa-c7023dea37b9;2025-05-01 22:18:30.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:18:51.000
35d6024b-e966-4585-8134-fed9d4f18374;2025-05-01 22:19:10.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:19:23.000
52a51d11-6ae6-4100-9eb4-cae3d90f6813;2025-05-01 22:35:51.000;HN;Honduras;San Pedro Sula;;2025-05-01 22:36:16.000
1d7e917e-8a62-45ea-81b3-ec328281b312;2025-05-01 23:01:35.000;HN;Honduras;San Pedro Sula;;
4beea9f3-efc6-4348-ae52-9a11fbdac453;2025-05-01 23:04:45.000;HN;Honduras;San Pedro Sula;2025-05-01 23:05:13.000;2025-05-01 23:06:42.000
4beea9f3-efc6-4348-ae52-9a11fbdac453;2025-05-01 23:04:45.000;HN;Honduras;San Pedro Sula;2025-05-01 23:05:13.000;2025-05-01 23:05:16.000
4beea9f3-efc6-4348-ae52-9a11fbdac453;2025-05-01 23:04:45.000;HN;Honduras;San Pedro Sula;2025-05-01 23:05:13.000;2025-05-01 23:06:36.000
f371058a-328b-4b62-be9e-5282834e24bf;2025-05-01 23:09:14.000;HN;Honduras;San Pedro Sula;;2025-05-01 23:09:35.000
8f9826b7-6a9d-463e-ae70-a02feecf5257;2025-05-01 23:10:22.000;HN;Honduras;San Pedro Sula;;2025-05-01 23:10:45.000
3fb701d1-dab3-4928-99a4-15a24a74eb39;2025-05-02 08:25:36.000;FR;France;Chambéry;;
3371a746-1293-4905-94bb-fc6fc6dc2a1f;2025-05-02 14:26:57.000;HN;Honduras;San Pedro Sula;;
ae0d4b99-d2d3-4b85-9156-58ddcddb6f28;2025-05-02 14:27:26.000;HN;Honduras;San Pedro Sula;;2025-05-02 14:27:52.000
2892db55-5a22-4e72-9e47-9d896d975e41;2025-05-04 06:37:12.000;PH;Philippines;Makati City;;
382497bf-c68a-4fb4-8247-7f8f408c4b85;2025-05-04 14:21:24.000;MY;Malaysia;Tasek Gelugor;;
33170863-adaf-44d7-b37e-84c2da742d63;2025-05-04 14:26:02.000;MY;Malaysia;Tasek Gelugor;;
42e72db6-c33c-45ef-a66a-ff13bcb2d3ed;2025-05-05 17:22:16.000;IT;Italy;Pisa;2025-05-05 17:24:28.000;2025-05-05 17:23:00.000
2e20d277-ac5d-4504-829c-c5f09483a78b;2025-05-06 08:12:02.000;DE;Germany;Reutlingen;2025-05-06 08:30:15.000;2025-05-06 08:30:17.000
d7616f8f-ecab-4222-b84f-6a5d0153f989;2025-05-06 09:43:19.000;DE;Germany;Reutlingen;;2025-05-06 09:44:04.000
d759ce02-46bb-4abf-b1f5-f5faae562959;2025-05-06 09:44:27.000;DE;Germany;Reutlingen;;2025-05-06 09:44:50.000
91b09be2-0d32-4fe1-898b-cfb95de1cdbc;2025-05-06 09:45:11.000;DE;Germany;Reutlingen;;2025-05-06 09:45:38.000
c50ca354-ee24-4427-a8cf-b943f1b4c2d3;2025-05-06 09:45:53.000;DE;Germany;Reutlingen;;2025-05-06 09:46:18.000
e94ae912-4b90-483b-a33e-aebff0d958bc;2025-05-06 09:46:35.000;DE;Germany;Reutlingen;;2025-05-06 13:29:27.000
6795edb7-d8d6-4b69-add5-bb5fd54cb9a4;2025-05-06 11:55:48.000;PL;Poland;Lodz;;2025-05-06 11:56:12.000
c406a65d-1342-4bd9-8b61-892fd50a0830;2025-05-06 11:58:15.000;PL;Poland;Lodz;;2025-05-06 11:58:37.000
ec412b6d-234f-46c1-b7bc-db73edeed406;2025-05-06 13:30:00.000;DE;Germany;Reutlingen;;
3175b94b-c4ef-4fdb-8f53-d12fd07bd88e;2025-05-07 08:49:50.000;PL;Poland;Wroclaw;2025-05-07 09:27:07.000;2025-05-07 09:27:02.000
3175b94b-c4ef-4fdb-8f53-d12fd07bd88e;2025-05-07 08:49:50.000;PL;Poland;Wroclaw;2025-05-07 08:50:19.000;2025-05-07 09:27:02.000
3175b94b-c4ef-4fdb-8f53-d12fd07bd88e;2025-05-07 08:49:50.000;PL;Poland;Wroclaw;2025-05-07 09:27:07.000;2025-05-07 08:50:11.000
3175b94b-c4ef-4fdb-8f53-d12fd07bd88e;2025-05-07 08:49:50.000;PL;Poland;Wroclaw;2025-05-07 08:50:19.000;2025-05-07 08:50:11.000
f34bfe26-b0ba-4e62-8f7a-5301bedba22a;2025-05-08 06:10:32.000;PH;Philippines;Los Baños;;
242adcd8-54c9-4a8e-b208-345f6c0e577a;2025-05-08 09:11:14.000;IT;Italy;Trento;;2025-05-08 09:11:37.000
f8fae61c-b617-4aa1-b7f1-3888bd78c190;2025-05-08 14:32:48.000;QA;Qatar;Doha;2025-05-08 14:33:20.000;2025-05-08 14:33:22.000
33aabdc2-a87c-4c1b-a18f-f95cb86c5321;2025-05-08 20:26:56.000;PL;Poland;Pabianice;2025-05-08 20:27:44.000;2025-05-08 20:27:37.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:58:55.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:50:23.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:50:23.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:50:23.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:50:49.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:50:49.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:50:49.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:58:55.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:58:55.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:59:08.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:59:08.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:59:08.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 21:36:11.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 21:36:11.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 20:50:03.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 21:36:11.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 20:59:41.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:30:17.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 20:59:41.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:29:43.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 20:59:41.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:15:26.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 20:59:41.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:00:03.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 21:01:24.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:15:26.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 21:01:24.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:30:17.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 21:01:24.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:29:43.000
d5d1c061-9fa1-429b-9852-a192164d0277;2025-05-08 21:01:24.000;PL;Poland;Krakow;2025-05-08 21:30:20.000;2025-05-08 21:00:03.000
b0c5d28d-46b1-4b4a-845c-f4804342e33c;2025-05-08 21:33:37.000;PL;Poland;Krakow;2025-05-08 21:34:13.000;2025-05-08 21:37:55.000
b0c5d28d-46b1-4b4a-845c-f4804342e33c;2025-05-08 21:33:37.000;PL;Poland;Krakow;2025-05-08 21:34:13.000;2025-05-08 21:33:54.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 21:36:11.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:58:55.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 21:36:11.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:58:55.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:58:55.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:50:23.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:59:08.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:59:08.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:50:23.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:59:08.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:50:23.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:54:58.000;2025-05-08 20:50:49.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:52:46.000;2025-05-08 20:50:49.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 20:50:49.000
76ee841f-320e-4600-beac-477de81cd833;2025-05-08 21:36:31.000;PL;Poland;Krakow;2025-05-08 20:50:43.000;2025-05-08 21:36:11.000
03964e9e-0c33-4a07-ac29-a7b2baceb5c4;2025-05-08 21:43:07.000;PL;Poland;Krakow;;
35f6f1d8-16ff-4650-9d45-1eb2111291e9;2025-05-09 14:48:43.000;PL;Poland;Pabianice;2025-05-09 14:54:36.000;2025-05-09 14:54:39.000
ed2f0e6d-94cb-4ff6-8c79-08003e4217b1;2025-05-09 20:43:01.000;PL;Poland;Krakow;;2025-05-09 20:46:14.000
1e8c1bfd-4ffd-447d-9038-3d37a0aaa7b0;2025-05-10 10:14:47.000;PL;Poland;Lodz;2025-05-10 10:15:45.000;2025-05-10 10:16:12.000
1e8c1bfd-4ffd-447d-9038-3d37a0aaa7b0;2025-05-10 10:14:47.000;PL;Poland;Lodz;2025-05-10 10:15:45.000;2025-05-10 10:15:19.000
5ec6e196-4752-4179-b24c-69eddb1263e4;2025-05-10 10:19:45.000;PL;Poland;Lodz;;2025-05-10 10:20:06.000
ebae998d-38aa-4c91-ad66-9dcabe9071ff;2025-05-10 10:26:36.000;PL;Poland;Lodz;;2025-05-10 10:28:43.000
793f4dbb-0042-48f6-a10e-b756619bc83e;2025-05-10 10:38:48.000;PL;Poland;Lodz;;2025-05-10 10:39:12.000
3415194c-fa1e-4be7-a21c-b2c631e2bee0;2025-05-10 10:55:57.000;PL;Poland;Lodz;2025-05-10 10:56:29.000;2025-05-10 11:48:17.000
3415194c-fa1e-4be7-a21c-b2c631e2bee0;2025-05-10 10:55:57.000;PL;Poland;Lodz;2025-05-10 10:56:29.000;2025-05-10 10:56:43.000
