sketch_uploaded;consent;map_frame_created;map_frame_uuid;bbox;centroid;format;orientation;orientation_det
2025-03-20 20:22:40.079 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:40.859 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:05:26.861 +0100;true;2025-01-15 09:03:34.877;abcf3ded-f94f-4409-bef1-e246c1e67717;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-21 11:08:06.414 +0100;true;2025-01-15 09:03:34.877;abcf3ded-f94f-4409-bef1-e246c1e67717;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-21 11:50:42.338 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:43.171 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:44.016 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:44.847 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:45.816 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:46.573 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:47.366 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:52.371 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:53.549 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:54.325 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:55.092 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:55.904 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:56.660 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:57.412 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:58.153 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:58.979 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:50:59.774 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:51:00.557 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:51:01.349 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:51:02.124 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:51:02.907 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:51:03.709 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 11:51:04.506 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 12:09:29.313 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 12:25:37.835 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 12:46:34.109 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 12:50:08.517 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 12:57:57.867 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 13:02:47.802 +0100;false;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 13:09:45.400 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 13:20:27.265 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 13:28:45.951 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 13:34:42.748 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-21 21:47:57.867 +0100;true;2025-03-21 21:45:16.908;813506c9-1d52-42ec-b110-41c6364d3a7a;POLYGON((-114.7557697456813 52.02967211275802,-114.73340245710853 52.02967211275802,-114.73340245710853 52.04118928821802,-114.7557697456813 52.04118928821802,-114.7557697456813 52.02967211275802));POINT(-114.74458610139492 52.035431071359255);a4;landscape;landscape
2025-03-21 21:49:28.990 +0100;false;2025-03-21 21:45:16.908;813506c9-1d52-42ec-b110-41c6364d3a7a;POLYGON((-114.7557697456813 52.02967211275802,-114.73340245710853 52.02967211275802,-114.73340245710853 52.04118928821802,-114.7557697456813 52.04118928821802,-114.7557697456813 52.02967211275802));POINT(-114.74458610139492 52.035431071359255);a4;landscape;landscape
2025-03-22 06:07:43.149 +0100;true;2025-03-22 06:04:29.071;19d628af-50de-4425-b861-1bc432d54043;POLYGON((5.949598310865575 4.67785646356036,6.0350290565591935 4.67785646356036,6.0350290565591935 4.779577802128131,5.949598310865575 4.779577802128131,5.949598310865575 4.67785646356036));POINT(5.992313683712385 4.7287190001695905);a4;portrait;portrait
2025-03-22 06:09:06.193 +0100;true;2025-03-22 06:04:29.071;19d628af-50de-4425-b861-1bc432d54043;POLYGON((5.949598310865575 4.67785646356036,6.0350290565591935 4.67785646356036,6.0350290565591935 4.779577802128131,5.949598310865575 4.779577802128131,5.949598310865575 4.67785646356036));POINT(5.992313683712385 4.7287190001695905);a4;portrait;portrait
2025-03-22 06:33:07.745 +0100;true;2025-03-22 06:04:29.071;19d628af-50de-4425-b861-1bc432d54043;POLYGON((5.949598310865575 4.67785646356036,6.0350290565591935 4.67785646356036,6.0350290565591935 4.779577802128131,5.949598310865575 4.779577802128131,5.949598310865575 4.67785646356036));POINT(5.992313683712385 4.7287190001695905);a4;portrait;portrait
2025-03-23 02:59:19.052 +0100;true;2025-03-23 02:54:25.505;91cae327-7c5f-447c-b776-14a76f675b0b;POLYGON((135.72692343357062 34.93621705505714,135.74122247355857 34.93621705505714,135.74122247355857 34.94602831951528,135.72692343357062 34.94602831951528,135.72692343357062 34.93621705505714));POINT(135.73407295356458 34.941122834014536);a4;landscape;landscape
2025-03-23 03:15:16.890 +0100;true;2025-03-23 02:54:25.505;91cae327-7c5f-447c-b776-14a76f675b0b;POLYGON((135.72692343357062 34.93621705505714,135.74122247355857 34.93621705505714,135.74122247355857 34.94602831951528,135.72692343357062 34.94602831951528,135.72692343357062 34.93621705505714));POINT(135.73407295356458 34.941122834014536);a4;landscape;landscape
2025-03-23 03:24:30.461 +0100;true;2025-03-23 02:54:25.505;91cae327-7c5f-447c-b776-14a76f675b0b;POLYGON((135.72692343357062 34.93621705505714,135.74122247355857 34.93621705505714,135.74122247355857 34.94602831951528,135.72692343357062 34.94602831951528,135.72692343357062 34.93621705505714));POINT(135.73407295356458 34.941122834014536);a4;landscape;landscape
2025-03-23 03:28:46.833 +0100;true;2025-03-23 02:54:25.505;91cae327-7c5f-447c-b776-14a76f675b0b;POLYGON((135.72692343357062 34.93621705505714,135.74122247355857 34.93621705505714,135.74122247355857 34.94602831951528,135.72692343357062 34.94602831951528,135.72692343357062 34.93621705505714));POINT(135.73407295356458 34.941122834014536);a4;landscape;landscape
2025-03-24 07:29:52.516 +0100;false;2025-03-24 07:27:50.543;39411bef-9678-4bf2-bec9-69277b29395a;POLYGON((101.14383951796702 4.614966319031808,101.14527278150005 4.614966319031808,101.14527278150005 4.616050553051551,101.14383951796702 4.616050553051551,101.14383951796702 4.614966319031808));POINT(101.14455614973355 4.615508436248746);tabloid;landscape;landscape
2025-03-24 07:32:34.005 +0100;false;2025-03-24 07:27:50.543;39411bef-9678-4bf2-bec9-69277b29395a;POLYGON((101.14383951796702 4.614966319031808,101.14527278150005 4.614966319031808,101.14527278150005 4.616050553051551,101.14383951796702 4.616050553051551,101.14383951796702 4.614966319031808));POINT(101.14455614973355 4.615508436248746);tabloid;landscape;landscape
2025-03-24 07:32:55.081 +0100;true;2025-03-24 07:27:50.543;39411bef-9678-4bf2-bec9-69277b29395a;POLYGON((101.14383951796702 4.614966319031808,101.14527278150005 4.614966319031808,101.14527278150005 4.616050553051551,101.14383951796702 4.616050553051551,101.14383951796702 4.614966319031808));POINT(101.14455614973355 4.615508436248746);tabloid;landscape;landscape
